"x" "y" "res" "year"
764609.0944 4290295.599 0 2018
764369.6936 4290307.1523 1 2018
764238.0173 4290246.6385 0 2018
764230.8134 4290124.0359 0 2018
755781.6828 4281238.1878 0 2018
764014.6415 4290010.2203 1 2018
763992.3682 4289795.1401 0 2018
755376.3508 4280511.2831 1 2018
739733.9744 4290212.1597 0 2018
740112.4476 4290136.7517 0 2018
766887.7936 4291322.6372 0 2018
759539.5242 4283776.3299 1 2018
758781.7397 4283531.654 1 2018
750418.7656 4281309.9876 0 2018
750340.0175 4281204.2196 0 2018
749763.1301 4281355.7067 0 2018
760615.5589 4291181.584 1 2018
760487.0589 4291428.573 0 2018
767214.5851 4291514.2208 0 2018
756794.5322 4287959.1219 0 2018
766850.9688 4291372.1429 0 2018
756180.357 4287058.5941 1 2018
752843.9941 4284745.7591 0 2018
752731.4302 4284958.9518 1 2018
752694.7653 4285147.5326 0 2018
752782.8233 4285334.7419 1 2018
734875.3267 4289022.2823 0 2018
764783.6998 4289935.6812 0 2018
763745.1912 4289722.5487 1 2018
763690.6919 4289572.2048 0 2018
763495.9299 4289474.183 1 2018
763660.3247 4288941.1734 1 2018
746488.0436 4289576.1916 0 2018
747778.2709 4289396.8416 0 2018
766279.8311 4290296.1638 1 2018
766493.8637 4290379.351 0 2018
766583.7084 4290474.5318 1 2018
752860.3985 4287576.3387 0 2018
753566.6904 4287746.1314 0 2018
766939.15 4291777.8823 0 2018
766820.0539 4291786.6036 0 2018
766689.9798 4289957.5178 0 2018
766724.5759 4289889.0129 1 2018
766481.4806 4290038.103 0 2018
766545.6107 4289956.9427 1 2018
766567.0399 4289878.484 0 2018
766587.2576 4289863.8818 0 2018
735142.7908 4289821.1293 0 2018
749306.136473 4297451.259806 0 2018
756592.8462 4282851.219 0 2018
756488.0962 4282783.8984 0 2018
755580.5315 4282823.1843 0 2018
756378.3969 4282736.3035 1 2018
745078.7227 4283792.8296 0 2018
745073.5881 4283790.9023 0 2018
745158.9224 4283808.7786 0 2018
745151.1016 4283817.7844 0 2018
745140.8126 4283819.2843 0 2018
763268.2369 4292434.2844 0 2018
763249.506 4292395.9774 1 2018
766803.953 4289710.9741 0 2018
741033.9729 4283831.5933 1 2018
741041.8019 4283824.5857 0 2018
741049.4619 4283822.9171 1 2018
741053.5211 4283820.6838 1 2018
741057.4862 4283818.7957 0 2018
741059.0006 4283817.9093 0 2018
741063.912 4283812.5449 0 2018
741068.6725 4283803.5487 0 2018
741072.2306 4283778.3206 1 2018
741072.043 4283767.4196 0 2018
732502.1281 4290564.712 0 2018
732600.3462 4290570.2112 0 2018
732750.5749 4290558.2368 0 2018
732626.721 4290576.4106 0 2018
732831.3541 4290523.8831 0 2018
732862.2752 4290569.0485 0 2018
732817.473 4290617.4328 0 2018
732799.3762 4290669.2797 0 2018
732576.3313 4290596.3141 0 2018
736869.3776 4291970.9782 0 2018
756178.1022 4282928.3734 0 2018
755941.6184 4282912.356 0 2018
756054.2822 4282934.0911 0 2018
756168.2636 4283004.2484 0 2018
766983.7228 4291317.8768 0 2018
766506.3703 4290120.6573 0 2018
764443.5084 4290600.0823 0 2018
764396.69 4290620.313 0 2018
764496.9381 4290664.0466 0 2018
766483.3773 4290115.9488 0 2018
766609.2112 4290157.229 0 2018
741062.6015 4283806.5475 0 2018
741065.3999 4283800.9332 0 2018
741066.232 4283794.0489 0 2018
741034.5497 4283819.573 1 2018
741040.2571 4283816.2639 1 2018
741045.6341 4283814.5535 1 2018
741055.0162 4283810.8717 0 2018
741033.0995 4283814.3369 1 2018
741050.7295 4283803.01 0 2018
741057.0329 4283797.8361 0 2018
741060.9049 4283794.9261 0 2018
741062.3869 4283788.9666 0 2018
741066.3928 4283775.2034 1 2018
741028.4978 4283812.822 0 2018
741034.3604 4283806.5088 0 2018
741038.8656 4283806.2703 1 2018
741042.8352 4283801.5627 0 2018
741049.1487 4283797.3514 0 2018
741052.6935 4283793.8731 0 2018
741056.4861 4283789.5536 0 2018
741060.5166 4283782.5416 1 2018
741029.1953 4283809.5119 1 2018
741044.6264 4283795.9975 0 2018
741060.7221 4283777.591 1 2018
741050.9329 4283787.6265 1 2018
732784.8282 4290741.7717 0 2018
767295.38169 4288516.81005 1 2019
762472.00556 4288271.64297 0 2019
767936.889161 4300975.27864 0 2019
754734.505567 4281352.13464 1 2019
751783.855485 4279782.24645 0 2019
763833.287481 4281424.13966 1 2019
763701.136382 4281695.58611 0 2019
754044.658316 4289161.58183 1 2019
766144.772863 4302031.32868 0 2019
766124.180969 4302027.31254 0 2019
766439.267785 4302184.39457 0 2019
766451.040655 4302166.38881 0 2019
768414.887126 4288542.97891 0 2019
768113.123441 4288309.75842 1 2019
747728.156582 4281098.14118 0 2019
767351.04605 4288378.1306 1 2019
756749.27662 4287452.54637 1 2019
756655.22165 4287368.03534 1 2019
756663.43341 4287520.72987 0 2019
753266.29212 4295143.85988 0 2019
760627.82102 4285183.54002 1 2019
757386.25438 4288547.46053 1 2019
757133.99593 4287901.94322 1 2019
757121.1848 4287970.12453 1 2019
767488.27397 4287219.62202 1 2019
767550.51784 4287204.0081 0 2019
756870.4734 4287987.86234 1 2019
754701.85664 4294640.48985 1 2019
754606.47945 4294441.75982 1 2019
757426.83462 4288028.16689 1 2019
757634.70142 4287706.15088 0 2019
757031.20869 4288401.66524 1 2019
759740.93487 4284642.86698 1 2019
752843.05936 4284786.412 1 2019
742254.586774 4286983.51022 0 2019
742294.191849 4286979.84453 0 2019
742595.02377 4286901.73681 0 2019
742632.222676 4286642.60318 1 2019
764414.976892 4282728.84772 1 2019
764429.289552 4282857.17269 1 2019
764672.605638 4282044.55314 1 2019
760878.247856 4299786.5326 0 2019
760538.23077 4299071.86349 0 2019
760682.554007 4298763.10612 0 2019
760426.246643 4298625.55277 0 2019
762258.740793 4285120.88015 1 2019
762583.817408 4285859.87473 1 2019
762595.9496 4285848.69024 0 2019
763222.858461 4285893.47632 0 2019
763206.462924 4285911.99553 0 2019
763978.673843 4285261.74096 0 2019
757014.69161 4288461.09236 1 2019
753903.70396 4294342.96152 0 2019
756778.228009 4278675.83579 1 2019
756711.617714 4278678.51284 0 2019
757593.96275 4278573.69944 0 2019
755882.492288 4282637.8835 0 2019
756833.732889 4282887.51134 0 2019
756823.536601 4282600.6789 0 2019
743987.467577 4297868.46079 0 2019
744154.231663 4297919.19708 1 2019
744852.011253 4297941.04955 1 2019
745122.125575 4297941.66709 0 2019
745235.727483 4297582.54048 1 2019
766380.377911 4289114.21261 1 2019
766909.908295 4288865.63088 0 2019
766313.764377 4288127.60077 0 2019
765854.63349 4286446.9636 0 2019
757280.86795 4288021.13523 1 2019
767054.85454 4287601.23628 1 2019
767119.54902 4287626.67565 1 2019
767140.12476 4287190.9523 0 2019
767165.83399 4284957.90592 1 2019
747054.47641 4282708.99507 0 2019
747472.178266 4282510.7217 1 2019
756457.97405 4277762.70179 0 2019
765201.42636 4287116.25942 1 2019
748442.588784 4281495.01539 1 2019
757311.34457 4287894.86531 1 2019
765081.0843 4287461.0887 1 2019
733682.084999 4294777.97811 0 2019
733720.427056 4294783.28096 0 2019
733805.976207 4294779.58595 1 2019
736443.995091 4294851.08914 0 2019
736231.340674 4294215.72085 0 2019
735213.433012 4288996.03223 0 2019
767293.48534 4284886.8046 1 2019
755645.08492 4277936.16615 0 2019
735183.93113 4289883.71922 0 2019
735196.575045 4289871.8964 0 2019
751636.761535 4287964.49406 0 2019
751407.59821 4288502.14486 0 2019
751348.433257 4288485.1512 1 2019
751826.987874 4287636.92065 1 2019
751828.854508 4287656.49735 1 2019
764282.411939 4299941.74933 0 2019
764607.492398 4299719.65522 0 2019
764514.962131 4298230.34182 0 2019
764918.724096 4298327.12529 1 2019
752418.131959 4279356.17585 0 2019
751874.252798 4279072.51319 0 2019
751595.198191 4279372.08045 0 2019
763059.713148 4281203.69873 1 2019
763054.34733 4281215.58207 1 2019
755262.13734 4278428.55365 0 2019
735145.18061 4290531.52762 0 2019
764280.972156 4281675.39485 0 2019
764319.675135 4281874.71712 1 2019
752134.043404 4288143.42181 0 2019
752111.90954 4288135.93931 0 2019
752425.761263 4288221.21507 0 2019
752424.757245 4288201.05223 0 2019
767690.885247 4302507.8658 0 2019
767700.745966 4302504.58646 1 2019
767664.75445 4302523.5772 0 2019
759114.342308 4290580.14998 0 2019
759537.767953 4291083.82341 0 2019
759023.631068 4290683.034 0 2019
759244.436141 4291792.95689 0 2019
758331.987785 4290077.48958 1 2019
758888.315534 4290417.49118 0 2019
757840.210212 4290095.53158 1 2019
769839.292696 4292446.15449 0 2019
769994.416097 4293772.44322 0 2019
763655.066154 4293036.31609 0 2019
763742.33067 4293197.46064 0 2019
763715.85521 4293083.61474 0 2019
763913.913553 4293213.01687 0 2019
763912.607083 4293204.59297 0 2019
763177.824814 4292897.15496 0 2019
742288.666955 4285581.36257 0 2019
742921.274148 4285975.89054 0 2019
743045.155104 4286741.50384 0 2019
743278.400272 4286357.20172 0 2019
743253.891462 4286349.32312 0 2019
763924.608446 4282498.54878 0 2019
763834.771401 4282496.14472 0 2019
763788.952322 4282164.90189 0 2019
763196.278806 4283662.0179 0 2019
761654.369143 4299619.50595 0 2019
761653.57906 4299605.09734 0 2019
761778.843227 4298388.65964 0 2019
761648.106383 4299062.8108 0 2019
761331.905783 4298395.90707 0 2019
761331.815471 4298343.52379 0 2019
765675.250363 4290687.84423 0 2019
765670.832992 4290697.48155 0 2019
766114.1865 4290373.34818 0 2019
766117.467225 4290379.69357 0 2019
766749.705351 4290129.45629 1 2019
766760.304541 4290133.54913 0 2019
763962.451003 4284147.48936 0 2019
763958.496576 4284158.98981 0 2019
763634.979615 4284841.72013 0 2019
763498.458408 4284347.502 0 2019
764499.997012 4284228.51693 1 2019
764440.68783 4284796.40865 1 2019
764446.737736 4284784.05189 0 2019
764752.514945 4284797.53426 1 2019
757339.169698 4278039.10311 0 2019
757316.272925 4278047.52223 0 2019
738600.2019 4278831.0065 0 2019
737938.4439 4278930.5378 0 2019
764796.46266 4286264.31081 0 2019
741521.0703 4275453.6808 0 2019
757334.06939 4288437.53892 1 2019
764964.40412 4286833.28719 1 2019
765085.66577 4286897.39064 1 2019
755281.02232 4278481.84369 0 2019
756001.00994 4278590.01332 0 2019
757519.95287 4282378.47147 1 2019
757861.673895 4282444.17614 0 2019
745476.379477 4297328.92851 0 2019
745200.269598 4296833.56137 1 2019
746170.777856 4297861.75596 1 2019
746062.543643 4297946.44391 1 2019
767780.764175 4289772.25182 0 2019
767877.912659 4288328.83975 0 2019
767513.040263 4288687.78582 0 2019
765784.411914 4289321.92072 0 2019
765110.01967 4285904.14116 1 2019
757441.84954 4288466.87739 0 2019
757293.7044 4288319.44329 0 2019
765205.5239 4285710.33442 1 2019
764584.0862 4288149.9399 1 2019
749120.145748 4281756.07007 0 2019
736018.393503 4294173.46241 0 2019
737448.048167 4294860.83842 0 2019
764830.6767 4282214.32487 1 2019
754198.93612 4278171.78864 1 2019
737662.71749 4292862.51093 1 2019
737341.121051 4294953.36105 0 2019
768124.447492 4286717.66052 0 2019
768117.164641 4286717.40094 0 2019
767278.757588 4286857.84559 0 2019
767003.352088 4286457.12486 0 2019
766945.705287 4286484.13658 0 2019
766950.751763 4286483.2399 0 2019
751986.008854 4289239.8513 1 2019
751970.204911 4289235.3345 1 2019
751864.798539 4289346.58876 0 2019
751889.776328 4289351.90531 0 2019
751619.510215 4289445.72993 0 2019
757067.72074 4284498.77115 0 2019
751609.115489 4289410.75219 0 2019
764031.097414 4298103.18168 0 2019
765674.892838 4298250.25714 1 2019
763541.0676 4288843.8322 1 2019
765553.689506 4298370.4979 0 2019
750501.811071 4280158.46949 0 2019
750839.186949 4280445.20128 0 2019
752046.559393 4289044.41533 0 2019
752069.119668 4289058.10029 1 2019
755880.12178 4286232.40645 0 2019
764495.25876 4282486.61883 0 2019
754929.98157 4277035.21194 0 2019
768811.480647 4290251.33442 0 2019
760495.733762 4290589.68392 0 2019
760764.664144 4290484.82654 1 2019
760191.694225 4291926.96685 1 2019
756754.584751 4291040.06598 0 2019
770616.15306 4292636.65976 0 2019
770813.583979 4292413.22099 0 2019
761038.6566 4295795.5733 0 2019
771088.744108 4292590.34185 1 2019
771549.68342 4292473.32683 0 2019
764453.667033 4292453.51441 0 2019
764543.092383 4292320.3903 0 2019
764555.281309 4292284.1652 0 2019
764862.203 4286556.16609 1 2019
764825.67157 4286428.93361 1 2019
764879.44251 4286096.39771 1 2019
764831.1232 4285821.9787 1 2019
764837.55276 4282712.24233 1 2019
754243.2087 4285036.34356 1 2019
760486.62966 4291164.02229 1 2019
765240.19956 4286029.2123 1 2019
765198.65267 4286489.85362 1 2019
764418.49056 4282119.27082 0 2019
754559.02217 4281050.38417 1 2019
758207.5254 4292114.2514 1 2019
752127.810916 4286504.80153 1 2019
752159.187253 4286468.75941 1 2019
752182.346652 4286533.95688 1 2019
752128.372336 4286562.38531 1 2019
752103.708057 4286619.08059 1 2019
762029.27303 4299855.34514 0 2019
762112.124243 4299944.04432 0 2019
738045.38353 4292697.16571 1 2019
760708.16432 4291197.4315 1 2019
767303.50124 4286537.54008 0 2019
763586.45427 4282887.12025 0 2019
738214.99828 4292847.16729 1 2019
738200.517884 4292840.5442 1 2019
747768.196798 4279205.21962 0 2019
751023.694618 4286866.18979 0 2019
751051.912165 4286865.81885 1 2019
758351.3911 4291754.156 0 2019
740341.634702 4286385.78622 0 2019
740496.232988 4286453.6632 0 2019
740459.874565 4286474.72927 0 2019
740904.032225 4286475.96915 0 2019
741291.515408 4286418.58102 0 2019
741465.347035 4286427.86191 0 2019
741430.487038 4286418.95512 0 2019
741950.710163 4286516.16961 0 2019
741631.871995 4285968.08031 0 2019
741659.504916 4285678.37081 0 2019
741471.464598 4285303.74302 0 2019
741453.854468 4285306.01178 0 2019
763741.165312 4283354.23441 0 2019
763705.179834 4283516.74058 0 2019
762743.279037 4283978.18232 0 2019
762840.282562 4299923.57815 0 2019
762745.386167 4298915.9044 0 2019
762744.353099 4298405.75494 0 2019
765035.356942 4291087.79318 0 2019
765031.08558 4291079.51179 0 2019
764226.761023 4284673.9975 0 2019
764691.927119 4285554.75002 0 2019
764703.010439 4285544.81208 0 2019
764392.305478 4285193.70593 0 2019
764213.844845 4285567.93842 0 2019
764358.498994 4285856.7454 1 2019
765101.482126 4285455.51084 1 2019
765189.443203 4285032.14657 1 2019
755368.244623 4278788.12115 1 2019
755906.871043 4278371.17706 0 2019
758029.638006 4282436.91914 0 2019
758175.703804 4282210.68551 0 2019
773753.791684 4289773.9512 0 2019
773399.074245 4289636.36941 1 2019
745099.318582 4296684.22767 1 2019
744858.976986 4296622.99264 1 2019
744581.195604 4296428.64791 0 2019
764588.03592 4287680.32715 1 2019
744587.423355 4296424.81463 0 2019
744431.722064 4296217.43901 1 2019
744426.375444 4296214.97669 1 2019
749843.03562 4282088.84088 1 2019
751551.11631 4281145.05065 1 2019
760467.05671 4291616.18274 1 2019
760528.23515 4291503.57455 1 2019
744489.220286 4295815.19824 0 2019
744190.028869 4295630.82952 0 2019
744213.836275 4295633.62196 0 2019
760437.32804 4291479.64437 1 2019
748297.75018 4303034.48058 1 2019
748501.71652 4302947.35046 0 2019
765313.821532 4289092.40997 1 2019
766936.65157 4287146.02116 1 2019
766885.54098 4286802.79637 1 2019
763463.73323 4281243.02504 0 2019
754025.75686 4281054.02331 1 2019
754650.94542 4281016.2157 1 2019
754470.20113 4277543.65112 0 2019
763210.85692 4291040.49621 0 2019
748808.99547 4301901.05583 0 2019
747116.00172 4301945.91678 1 2019
742765.40955 4272937.21186 0 2019
758806.78537 4292204.2664 1 2019
766855.97699 4286637.42016 1 2019
766759.42942 4286794.90109 1 2019
766522.29097 4286860.64694 1 2019
763508.55912 4281173.05884 1 2019
766691.34608 4286954.39828 1 2019
749701.93523 4283900.68133 1 2019
756836.17521 4278775.56812 0 2019
765121.57002 4288770.74391 0 2019
764806.401548 4289983.17021 0 2019
764614.835253 4289485.66664 1 2019
768614.866848 4295691.9082 0 2019
759451.23656 4293377.25563 0 2019
757324.517277 4289607.75427 0 2019
751260.86101 4282553.72304 1 2019
757285.550397 4289314.05364 1 2019
767675.514295 4287503.32933 0 2019
767687.350006 4287518.36726 0 2019
767100.552446 4287917.36851 0 2019
766092.021183 4286684.31842 1 2019
766077.461361 4286683.83451 0 2019
756870.80387 4278658.71686 0 2019
763842.7633 4290132.7026 1 2019
763806.34811 4290145.09805 1 2019
763975.65749 4289534.48779 1 2019
753099.885996 4288401.63719 0 2019
753163.475431 4288420.79204 0 2019
765692.432192 4298975.27815 1 2019
765669.24302 4298715.56937 1 2019
759143.41135 4293218.68599 1 2019
746715.21413 4272941.45092 0 2019
745800.47101 4272581.4034 0 2019
745138.42801 4272664.0339 1 2019
746429.24869 4272623.75639 1 2019
765897.083814 4299773.04833 0 2019
759185.17325 4283797.64697 0 2019
759025.692383 4283962.99852 0 2019
765283.570054 4281920.49129 0 2019
760116.53008 4292832.5151 0 2019
760013.93043 4293095.65114 1 2019
760067.09913 4293168.46158 1 2019
750662.85547 4282512.54981 1 2019
766433.11424 4286642.50891 1 2019
766334.1259 4286484.96035 1 2019
766559.72731 4286392.60238 1 2019
763508.84681 4281039.54091 0 2019
763425.91652 4281181.01774 1 2019
747418.94372 4280875.79825 1 2019
756604.88135 4279330.59684 1 2019
756690.8423 4279119.98118 0 2019
765881.464961 4281987.32133 0 2019
753915.089541 4289176.9118 0 2019
769229.487347 4302681.17551 1 2019
770274.386 4302520.40675 0 2019
770512.070442 4302208.64659 0 2019
770593.562471 4302171.64248 0 2019
770593.439012 4302192.84728 0 2019
768660.447037 4290298.9516 1 2019
768128.70157 4290742.28527 0 2019
768818.918915 4291809.57577 0 2019
751646.53194 4282253.28202 1 2019
760962.03396 4298986.03479 0 2019
756743.060913 4292236.03551 1 2019
764084.12912 4290012.35241 0 2019
746815.09448 4302029.46384 0 2019
746632.3827 4301268.84266 0 2019
768069.241735 4291814.52289 0 2019
761674.663706 4290481.93746 0 2019
760239.67454 4293205.50888 1 2019
761794.181225 4290741.33498 0 2019
761127.974635 4290996.49171 0 2019
760585.963156 4291788.47303 0 2019
760597.295581 4291811.08893 0 2019
756297.446851 4291904.66845 1 2019
750835.50583 4282456.5825 1 2019
763122.21567 4301451.65926 1 2019
762920.60312 4301350.70475 1 2019
748382.28913 4280391.03786 0 2019
748410.86225 4279739.49738 1 2019
755115.59277 4279378.04194 0 2019
751574.98808 4282167.97008 1 2019
756280.486096 4291908.89015 0 2019
771922.935779 4292977.40525 0 2019
770964.820758 4292400.26202 0 2019
770959.395926 4292399.25476 0 2019
770949.909152 4292399.25468 0 2019
769763.952556 4293005.18975 0 2019
769910.202305 4293246.12535 0 2019
764856.927399 4290660.48591 1 2019
764884.352022 4290677.6793 1 2019
764921.001879 4290887.84162 0 2019
764939.088703 4290882.74444 1 2019
758216.6045 4291818.7073 0 2019
740086.21766 4285613.41685 1 2019
740399.132452 4285509.95529 0 2019
740413.069766 4285849.70299 1 2019
740369.845779 4285834.47206 1 2019
740211.796267 4285034.25832 0 2019
762853.050753 4283953.28325 0 2019
742274.64717 4303380.01919 0 2019
763426.973991 4299895.38184 1 2019
763421.048948 4299825.09964 0 2019
728306.37672 4291947.73193 0 2019
747866.63819 4300771.45411 0 2019
746668.63747 4300189.82071 0 2019
763264.38526 4301535.81418 1 2019
754769.68827 4279913.10864 0 2019
763059.12467 4298798.47326 0 2019
766178.353538 4291418.7127 0 2019
766174.922729 4291413.52846 1 2019
765135.173577 4284885.75588 1 2019
765167.235374 4284614.60486 0 2019
765152.94785 4284623.47378 1 2019
765765.521244 4284426.56585 1 2019
765742.161303 4284444.5096 0 2019
765706.685294 4284723.57851 0 2019
755926.524053 4277236.51369 0 2019
758112.757591 4279411.15378 0 2019
743011.646156 4291387.47688 1 2019
743016.979067 4291396.65111 0 2019
742546.860344 4291642.28651 0 2019
742559.30638 4291662.15653 0 2019
742554.428561 4291661.37408 0 2019
742464.411371 4292217.99424 0 2019
742449.798627 4292208.87885 0 2019
764814.212919 4288559.58909 0 2019
764298.571901 4288243.91614 0 2019
748456.629458 4279819.39383 0 2019
766282.101996 4286159.71087 0 2019
766253.582435 4286156.44493 1 2019
766344.205592 4287338.08728 0 2019
772557.872824 4292150.8559 0 2019
772508.38334 4292093.40731 0 2019
767300.8338 4288014.643 1 2019
772086.794246 4292724.4086 0 2019
728232.04159 4292235.48085 1 2019
746928.57331 4299358.74396 0 2019
745757.3147 4299008.25648 1 2019
731350.51755 4285738.09504 0 2019
766891.713181 4298252.33992 1 2019
766031.284348 4298347.75184 1 2019
732258.39528 4285946.82055 0 2019
732136.33926 4285965.55288 0 2019
759933.70545 4304749.23482 1 2019
759822.39442 4304377.72848 1 2019
755707.32565 4278752.64992 1 2019
748951.39298 4278903.76313 1 2019
749321.19908 4278928.94053 1 2019
749259.23095 4279060.71861 1 2019
749355.35806 4279005.61925 1 2019
755389.95623 4280456.42325 1 2019
755418.03949 4280569.83083 1 2019
728224.27769 4291215.90339 0 2019
733303.22788 4285703.47974 1 2019
